idptar;X;Y;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;coord;IDAMIVIF;nomptar;CODEINSEE;Accessibilité UFR;PAQT;IDFM;Sens;Doublon;Ligne;GIPA
3685838;610753;2430610;1;1;1;1;48.8737145401,2.4830106965;IDAMIVIF;EGLISE DE ROSNY-SOUS-BOIS;93064;1;;100100118;R;Ok;118;3291
4109742;611073;2426572;1;1;1;1;48.8374179084,2.48726555597;IDAMIVIF;MARCHE DE NOGENT-SUR-MARNE;94052;1;;100100114;R;Ok;114;3010
5478403;603931;2425531;1;0;1;0;48.8281446183,2.39001724297;IDAMIVIF;PONT NATIONAL - QUAI DE BERCY;75112;1;;100100111;R;;111;17601
5991328;604637;2437107;1;0;1;0;48.9321764493,2.39975306233;IDAMIVIF;JEAN MERMOZ - HENRI BARBUSSE;93027;1;;100100143;R;OK;143;4496
3682890;614000;2428626;1;0;1;0;48.8558213139,2.52718431498;IDAMIVIF;FOCH - DE GAULLE;93050;1;;100100113;R;;113;3718
3685727;610512;2430989;1;0;1;0;48.8771246908,2.47973653489;IDAMIVIF;GABRIEL PERI - DE GAULLE;93064;1;;100100118;R;Ok;118;14599
4109783;612579;2430884;1;1;1;1;48.8761440238,2.50789725685;IDAMIVIF;PARMENTIER;93049;1;;100100114;A;;114;3029
5478414;608579;2426348;1;0;1;0;48.8354426322,2.45330511627;IDAMIVIF;CHAMP DE MANOEUVRE - TREMBLAY;75112;0;;100100112;A;;112;2887
5991317;603573;2436130;1;0;1;0;48.9234029639,2.38523199443;IDAMIVIF;LA COURNEUVE - AUBERVILLIERS RER;93027;1;;100100143;R;OK;143;13737
3682921;609918;2426351;1;0;1;0;48.8354504302,2.47153503786;IDAMIVIF;NOGENT-SUR-MARNE RER;94052;0;;100100113;A;;113;66156
3685780;610512;2430989;1;0;1;0;48.8771246908,2.47973653489;IDAMIVIF;GABRIEL PERI - DE GAULLE;93064;1;;100100118;A;Ok;118;14599
3715224;612774;2430546;1;1;1;1;48.8731024888,2.5105440176;IDAMIVIF;PLATEAU D'AVRON - PLACE DE STALINGRAD;93049;0;;100100114;R;Ok;114;3082
5478418;609158;2425701;1;0;1;0;48.8296197126,2.46117404111;IDAMIVIF;MORTEMART;75112;0;;100100112;A;;112;2889
6591390;606669;2437002;1;0;1;0;48.9312150871,2.4274678348;IDAMIVIF;LE BOURGET -RER;93013;1;;100100143;R;OK;143;16070
3682930;611325;2427530;1;0;1;0;48.8460235844,2.49072201374;IDAMIVIF;RUE DE PLAISANCE - LYCEE LOUIS ARMAND;94052;0;;100100113;A;;113;2923
3685710;610683;2428668;1;1;1;1;48.8562622565,2.48200824671;IDAMIVIF;JEAN MACE;94033;1;;100100118;A;Ok;118;3281
4109782;612774;2430546;1;1;1;1;48.8731024888,2.5105440176;IDAMIVIF;PLATEAU D'AVRON - PLACE DE STALINGRAD;93049;0;;100100114;R;Ok;114;3082
5478430;609874;2423453;1;0;1;0;48.8094048435,2.47086892562;IDAMIVIF;CROIX SOURIS;94068;1;;100100112;A;;112;11134
5991373;610382;2431241;1;0;1;0;48.8793915851,2.47797137102;IDAMIVIF;LEON BLUM;93064;1;;100100143;A;OK;143;3101
3682960;616069;2429617;1;0;1;0;48.8646795319,2.55540123402;IDAMIVIF;L'AVENIR;93050;0;;100100113;A;;113;2936
3685715;610689;2429337;1;0;1;0;48.8622747267,2.4821067593;IDAMIVIF;JULES GUESDE;93064;1;;100100118;A;Ok;118;3250
4798810;613099;2428370;1;0;1;0;48.8535394691,2.51490493892;IDAMIVIF;RASPAIL - RER;93049;1;;100100114;A;Ok;114;3019
5478434;609910;2422866;1;0;1;0;48.8041284656,2.4713451753;IDAMIVIF;RUE DES REMISES;94068;1;;100100112;A;;112;2835
5991368;609858;2432340;1;0;1;0;48.8892767536,2.47085676583;IDAMIVIF;LES CARROUGES;93053;1;;100100143;A;OK;143;25665
5290097;618778;2431084;1;0;1;0;48.8777905808,2.5923685065;IDAMIVIF;MAIRIE DE CHELLES;77108;0;;100100113;A;;113;15479
3685767;610658;2428788;1;1;1;1;48.8573411598,2.48167075005;IDAMIVIF;LA FONTAINE;94033;1;;100100118;R;Ok;118;3283
4109738;610545;2426445;1;1;1;1;48.8362853282,2.48007367143;IDAMIVIF;RUE DE BEAUTE;94052;1;;100100114;A;Ok;114;3008
5478452;612157;2422161;1;0;1;0;48.7977536733,2.50189845052;IDAMIVIF;PLACE JEAN MOULIN;94068;1;;100100112;A;;112;14852
5991365;609155;2433067;1;0;1;0;48.8958207718,2.46129144658;IDAMIVIF;NOISY-LE-SEC RER;93053;1;;100100143;R;OK;143;4484
3682983;619928;2431144;1;0;1;0;48.8782952373,2.60804074848;IDAMIVIF;RUE DU CHELLEEN;77108;0;;100100113;R;;113;15483
3685691;608841;2427985;1;1;1;1;48.8501516771,2.45690605175;IDAMIVIF;LES RIGOLLOTS;94033;1;;100100118;A;Ok;118;3242
4109740;610669;2426434;1;0;1;0;48.8361844279,2.48176162446;IDAMIVIF;SOUS PREFECTURE - JULES FERRY;94052;1;;100100114;A;Ok;114;3009
5478448;611651;2421732;1;0;1;0;48.793907212,2.49500278998;IDAMIVIF;PLACE RIMINI;94068;1;;100100112;R;;112;2902
5991330;605113;2437142;1;0;1;0;48.9324874114,2.40624610811;IDAMIVIF;PASSAGE A NIVEAU - JEAN MERMOZ;93027;1;;100100143;R;OK;143;4495
3682981;619480;2431107;1;0;1;0;48.8779764251,2.60193472662;IDAMIVIF;DISPENSAIRE;77108;0;;100100113;R;;113;15484
3685786;608753;2427896;1;1;1;1;48.8493529901,2.45570580663;IDAMIVIF;LES RIGOLLOTS;94080;1;;100100118;R;Ok;118;3304
4109807;610669;2426434;1;0;1;0;48.8361844279,2.48176162446;IDAMIVIF;SOUS-PREFECTURE - JULES FERRY;94052;1;;100100114;R;Ok;114;3009
5478442;610822;2421942;1;0;1;0;48.7958090829,2.48373070163;IDAMIVIF;GARIBALDI;94068;1;;100100112;R;;112;2905
5991380;610941;2430302;1;0;1;0;48.8709432902,2.48556419778;IDAMIVIF;ROSNY-SOUS-BOIS RER;93064;1;;100100143;R;OK;143;14860
3682971;618014;2430745;1;0;1;0;48.8747657365,2.58194416645;IDAMIVIF;CHELLES - GOURNAY RER;77108;0;;100100113;R;;113;2944
3685800;608841;2427985;1;1;1;1;48.8501516771,2.45690605175;IDAMIVIF;LES RIGOLLOTS;94033;1;;100100118;A;Ok;118;3242
3687695;607387;2427362;1;0;1;0;48.8445707165,2.4370941257;IDAMIVIF;AVENUE DU CHATEAU;94080;1;;100100115;A;Ok;115;1087
5478423;609385;2424578;1;0;1;0;48.8195233209,2.46423949343;IDAMIVIF;JOINVILLE-LE-PONT RER;94042;1;;100100112;R;;112;2909
5991382;610842;2431007;1;0;1;0;48.8772810003,2.48423339833;IDAMIVIF;VAN DERHEYDEN;93064;1;;100100143;R;OK;143;52901
3682935;611961;2427981;1;0;1;0;48.8500654603,2.49939528255;IDAMIVIF;AVRON;94058;0;;100100113;R;;113;14773
3685741;608080;2427683;1;0;1;0;48.8474474189,2.44653673521;IDAMIVIF;LIBERATION;94080;1;;100100118;A;Ok;118;3239
3687697;607783;2427309;1;1;1;1;48.8440897352,2.4424854638;IDAMIVIF;CHATEAU DE VINCENNES;75112;1;;100100115;A;Ok;115;3050
5478460;609594;2424696;1;0;1;0;48.820580799,2.46708671005;IDAMIVIF;CARREFOUR DE LA RESISTANCE;94042;1;;100100112;R;;112;2910
5991387;605506;2437178;1;0;1;0;48.932807718,2.41160711352;IDAMIVIF;VERDUN;93027;1;;100100143;R;OK;143;4494
3682992;610953;2427195;1;0;1;0;48.8430191906,2.48564776555;IDAMIVIF;ANQUETIL;94052;0;;100100113;A;;113;2922
3685796;608080;2427683;1;0;1;0;48.8474474189,2.44653673521;IDAMIVIF;LIBERATION;94080;1;;100100118;A;Ok;118;3239
3687687;607560;2428518;1;1;1;1;48.8549582395,2.43947032619;IDAMIVIF;COLMET - LEPINAY;93048;1;;100100115;A;Ok;115;3053
7991699;607421;2426803;1;0;1;0;48.8395462973,2.43754738832;IDAMIVIF;PYRAMIDE - PARC FLORAL;75112;1;;100100112;R;;112;69658
4024263;592680;2431294;1;1;1;1;48.8799086218,2.2367612467;IDAMIVIF;BAS ROGERS;92062;1;;100100144;A;Ok;144;4617
3682995;611942;2427947;1;0;1;0;48.8497602385,2.49913558014;IDAMIVIF;AVRON;94058;0;;100100113;A;;113;14772
3685718;610885;2429912;1;0;1;0;48.8674391806,2.4847912888;IDAMIVIF;MEDERIC;93064;0;;100100118;A;Ok;118;3251
3687669;606492;2430435;1;1;1;1;48.8721986349,2.42495366058;IDAMIVIF;LES MALASSIS;93006;1;;100100115;R;Ok;115;3037
3682865;610296;2426524;1;0;1;0;48.8369993639,2.47668550757;IDAMIVIF;GENERAL FAIDHERBE;94052;0;;100100113;A;;113;2920
4024199;592938;2432187;1;0;1;0;48.887937127,2.24026179411;IDAMIVIF;BOIELDIEU;92062;1;;100100144;R;Ok;144;1657
3683001;613829;2428538;1;0;1;0;48.8550341123,2.52485245863;IDAMIVIF;VILLEBOIS - MAREUIL;93050;1;;100100113;A;;113;2929
3685708;611013;2428555;1;0;1;0;48.8552411307,2.48649992012;IDAMIVIF;PABLO PICASSO;94033;1;;100100118;A;Ok;118;50701
3687680;607670;2429279;1;0;1;0;48.8617963651,2.44098216703;IDAMIVIF;MAIRIE DE MONTREUIL - ROUGET DE LISLE;93048;1;;100100115;A;Ok;115;34980
3682869;610953;2427195;1;0;1;0;48.8430191906,2.48564776555;IDAMIVIF;ANQUETIL;94052;0;;100100113;A;;113;2922
4024241;588174;2431980;1;0;1;0;48.8860062605,2.17534234842;IDAMIVIF;COLMAR;92063;0;;100100144;A;Ok;144;4585
3683003;614330;2428774;1;0;1;0;48.8571441984,2.5316838534;IDAMIVIF;PLACE DE LA RESISTANCE;93050;0;;100100113;A;;113;2931
3685709;611013;2428555;1;0;1;0;48.8552411307,2.48649992012;IDAMIVIF;PABLO PICASSO;94033;1;;100100118;R;Ok;118;50701
3687663;605894;2430866;1;1;1;1;48.8760778795,2.41681233798;IDAMIVIF;RUE DE NOISY-LE-SEC;93045;1;;100100115;A;Ok;115;3063
3682875;611942;2427947;1;0;1;0;48.8497602385,2.49913558014;IDAMIVIF;AVRON;94058;0;;100100113;A;;113;14772
4024215;591340;2429393;1;1;1;1;48.8628069402,2.21854125044;IDAMIVIF;GARIBALDI;92073;1;;100100144;R;Ok;144;4609
3683006;615385;2429403;1;0;1;0;48.8627729366,2.54607592133;IDAMIVIF;VILLE EVRARD;93050;0;;100100113;A;;113;2934
3685775;610905;2430230;1;1;1;1;48.870296813,2.48507189458;IDAMIVIF;ROSNY-SOUS-BOIS RER;93064;0;;100100118;R;Ok;118;31060
6401774;612735;2424423;1;1;1;1;48.8180728516,2.5098294973;IDAMIVIF;JEAN MOULIN;94017;1;;100100116;R;;116;14878
3682881;613045;2428291;1;0;1;0;48.8528305564,2.51416707698;IDAMIVIF;NEUILLY-PLAISANCE RER;93049;0;;100100113;A;;113;2927
4024181;591996;2430251;1;0;1;0;48.8705266565,2.22746077105;IDAMIVIF;HENRI IV;92073;1;;100100144;R;Ok;144;12770
3683007;615696;2429534;1;0;1;0;48.8639427782,2.55031709859;IDAMIVIF;MAISON BLANCHE;93050;0;;100100113;A;;113;2935
3685815;611099;2428399;1;1;1;1;48.8538376179,2.48766714994;IDAMIVIF;VAL DE FONTENAY RER;94033;1;;100100118;A;Ok;118;49441
6401775;612446;2424705;1;1;1;1;48.8206130162,2.5059044544;IDAMIVIF;IRENE JOLIOT CURIE;94017;1;;100100116;R;;116;3166
3682889;613979;2428592;1;0;1;0;48.8555161976,2.52689718066;IDAMIVIF;FOCH - DE GAULLE;93050;1;;100100113;A;;113;2930
4024258;592664;2432288;1;0;1;0;48.8888417362,2.2365258694;IDAMIVIF;LES BOUVETS;92062;1;;100100144;R;Ok;144;4541
4109769;612957;2429625;1;0;1;0;48.8648215147,2.51300922397;IDAMIVIF;ALEXANDER FLEMING;93049;0;;100100114;A;Ok;114;12006
3685835;610849;2430960;1;0;1;0;48.8768584811,2.48432757857;IDAMIVIF;VAN DERHEYDEN;93064;1;;100100118;R;Ok;118;52901
6401777;611857;2424921;1;1;1;1;48.8225654415,2.49789380286;IDAMIVIF;ARISTIDE BRIAND;94017;1;;100100116;R;;116;3168
3682897;615385;2429403;1;0;1;0;48.8627729366,2.54607592133;IDAMIVIF;VILLE EVRARD;93050;0;;100100113;A;;113;2934
4024187;592215;2430361;1;0;1;0;48.8715179736,2.2304423349;IDAMIVIF;PAGES;92073;1;;100100144;R;Ok;144;15865
4109760;612620;2428903;1;0;1;0;48.8583393138,2.50839711737;IDAMIVIF;ALEXANDRE 1ER;93049;1;;100100114;A;Ok;114;3021
3685699;609850;2428402;1;1;1;1;48.8538848475,2.47065664387;IDAMIVIF;VERDUN;94033;1;;100100118;R;Ok;118;3300
6401793;611865;2428136;1;1;1;1;48.8514602888,2.49809223986;IDAMIVIF;MARECHAL LYAUTEY;94058;1;;100100116;R;;116;3176
3682901;616069;2429617;1;0;1;0;48.8646795319,2.55540123402;IDAMIVIF;L'AVENIR;93050;0;;100100113;A;;113;2936
4024230;588973;2430106;1;1;1;1;48.8691784257,2.18628001724;IDAMIVIF;PLACE BESCHE;92063;1;;100100144;R;Ok;144;4578
4798812;612620;2428903;1;0;1;0;48.8583393138,2.50839711737;IDAMIVIF;ALEXANDRE 1ER;93049;1;;100100114;A;Ok;114;3021
3685752;609850;2428402;1;1;1;1;48.8538848475,2.47065664387;IDAMIVIF;VERDUN;94033;1;;100100118;A;Ok;118;3300
6401796;612341;2428770;1;1;1;1;48.8571493884,2.50459313358;IDAMIVIF;DANIELLE CASANOVA;94058;1;;100100116;R;;116;3178
3682898;615335;2429409;1;0;1;0;48.8628280527,2.54539505405;IDAMIVIF;VILLE EVRARD;93050;0;;100100113;R;;113;2950
4024182;592100;2429965;1;0;1;0;48.8679575768,2.22888301289;IDAMIVIF;PONT DE SURESNES;92073;1;;100100144;A;Ok;144;18725
4109798;612406;2433103;1;0;1;0;48.8960899638,2.50560485623;IDAMIVIF;ALLEE DE LA TOUR;93077;0;;100100114;R;Ok;114;3072
3685737;607381;2427676;1;1;1;1;48.847392861,2.43701785128;IDAMIVIF;VINCENNES RER;94080;1;;100100118;A;Ok;118;3237
6401799;612222;2429418;1;1;1;1;48.8629754817,2.50299093895;IDAMIVIF;CARNOT;93049;0;;100100116;R;;116;3723
3682894;614526;2428911;1;0;1;0;48.8583710842,2.53435809217;IDAMIVIF;PASTEUR;93050;0;;100100113;R;;113;2952
4024287;587938;2432116;1;0;1;0;48.8872241062,2.17212229444;IDAMIVIF;RUEIL-MALMAISON RER;92063;1;;100100144;A;Ok;144;4583
3715225;612545;2430422;1;0;1;0;48.871992561,2.50742037144;IDAMIVIF;AVENUE DE ROSNY;93049;1;;100100114;R;Ok;114;3083
6041829;589668;2414879;1;0;1;0;48.7323325272,2.19612075495;IDAMIVIF;ABBAYE CIMETIERE;91635;1;;100100119;A;Ok;119;59481
6401800;611973;2429586;1;1;1;1;48.8644900291,2.49960385113;IDAMIVIF;LES DEUX COMMUNES;93049;0;;100100116;R;;116;3182
3682888;613775;2428549;1;0;1;0;48.85513413,2.52411735365;IDAMIVIF;VILLEBOIS - MAREUIL;93050;1;;100100113;R;;113;2955
4024223;590387;2429531;1;0;1;0;48.8640335538,2.20555660965;IDAMIVIF;STRESEMANN;92073;1;;100100144;R;Ok;144;14237
4109780;612545;2430422;1;0;1;0;48.871992561,2.50742037144;IDAMIVIF;AVENUE DE ROSNY;93049;1;;100100114;R;Ok;114;3083
6041764;596373;2414965;1;0;1;0;48.7331788087,2.28722450974;IDAMIVIF;AVENUE SAINT-MARC;91377;1;;100100119;A;Ok;119;3265
6401806;610922;2431114;1;1;1;1;48.8782412879,2.48532618574;IDAMIVIF;JEAN DE MAILLY - HOFFMANN;93064;1;;100100116;R;;116;44101
3682876;611961;2427981;1;0;1;0;48.8500654603,2.49939528255;IDAMIVIF;AVRON;94058;0;;100100113;R;;113;14773
3446777;608230;2432535;1;1;1;1;48.8910520585,2.44867305198;IDAMIVIF;CHAALONS;93053;1;;100100145;A;Ok;145;4633
4109787;612769;2431746;1;1;1;1;48.883887289,2.51051193527;IDAMIVIF;CHATEAU DE VILLEMOMBLE;93077;1;;100100114;R;Ok;114;14639
6041765;596373;2414965;1;0;1;0;48.7331788087,2.28722450974;IDAMIVIF;AVENUE SAINT-MARC;91377;1;;100100119;R;Ok;119;3265
6401817;611697;2425202;1;1;1;1;48.825093891,2.49572373175;IDAMIVIF;GENERAL DE GAULLE - STALINGRAD;94017;1;;100100116;R;;116;3169
3682870;610910;2427188;1;0;1;0;48.8429570062,2.48506207632;IDAMIVIF;ANQUETIL;94052;0;;100100113;R;;113;2962
3446789;610614;2431880;1;1;1;1;48.8851306502,2.48114855891;IDAMIVIF;CHEMIN DE BONDY;93064;1;;100100145;A;Ok;145;4643
4798794;607674;2427330;1;1;1;1;48.8442797754,2.44100160959;IDAMIVIF;CHATEAU DE VINCENNES;75112;1;;100100114;A;Ok;114;8343
6041808;593355;2414217;1;0;1;0;48.726431196,2.24622842399;IDAMIVIF;CLOS BERTHELOT;91377;1;;100100119;R;Ok;119;67963
6401818;611573;2425526;1;1;1;1;48.8280081192,2.49404466569;IDAMIVIF;PARC DU TREMBLAY;94017;1;;100100116;R;;116;3170
3682866;610287;2426548;1;0;1;0;48.8372152088,2.47656355233;IDAMIVIF;GENERAL FAIDHERBE;94052;0;;100100113;R;;113;2964
3446763;605607;2432749;1;1;1;1;48.8930033688,2.41292660377;IDAMIVIF;EGLISE DE PANTIN-METRO;93055;1;;100100145;A;Ok;145;4629
4109776;612371;2429984;1;0;1;0;48.8680594793,2.5050370372;IDAMIVIF;ETIENNE DOLET;93049;1;;100100114;R;Ok;114;3085
6041828;590100;2414954;1;0;1;0;48.7330134771,2.2019888124;IDAMIVIF;GRANDS CHAMPS - FAVREUSE;91635;1;;100100119;R;Ok;119;59501
6401820;611542;2426253;1;1;1;1;48.8345426588,2.49364236712;IDAMIVIF;VIADUC;94052;1;;100100116;R;;116;3172
3682924;610296;2426524;1;0;1;0;48.8369993639,2.47668550757;IDAMIVIF;GENERAL FAIDHERBE;94052;0;;100100113;A;;113;2920
3446770;606704;2432980;1;1;1;1;48.8950689712,2.42788196941;IDAMIVIF;RAYMOND QUENEAU - ROUTE DE NOISY;93055;1;;100100145;R;Ok;145;11278
4109817;612371;2429984;1;0;1;0;48.8680594793,2.5050370372;IDAMIVIF;ETIENNE DOLET;93049;1;;100100114;R;Ok;114;3085
6041833;592789;2414672;1;0;1;0;48.730514749,2.23853098752;IDAMIVIF;IGNY ENTREPRISES;91312;1;;100100119;R;Ok;119;17516
6401842;611941;2428238;1;1;1;1;48.8523756063,2.4991301237;IDAMIVIF;MARECHAL LYAUTEY;94058;1;;100100116;A;;116;3114
3682926;610669;2426910;1;0;1;0;48.840462502,2.48177354053;IDAMIVIF;PAUL BERT;94052;0;;100100113;A;;113;2921
3446768;606585;2433062;1;1;1;1;48.8958071389,2.42626124108;IDAMIVIF;RAYMOND QUENEAU-METRO;93055;0;;100100145;R;Ok;145;4650
4798811;612789;2428727;1;0;1;0;48.8567542012,2.51069369612;IDAMIVIF;FAIDHERBE - EGLISE;93049;1;;100100114;A;Ok;114;3020
6041772;595794;2414394;1;0;1;0;48.728042901,2.2793629089;IDAMIVIF;JEAN MERMOZ;91377;1;;100100119;A;Ok;119;3227
6401857;611722;2427811;1;1;1;1;48.8485419774,2.49613581529;IDAMIVIF;ROND-POINT DU GENERAL LECLERC;94058;1;;100100116;A;;116;14880
3682928;610953;2427195;1;0;1;0;48.8430191906,2.48564776555;IDAMIVIF;ANQUETIL;94052;0;;100100113;A;;113;2922
3446775;608010;2432601;1;1;1;1;48.8916479768,2.44567588173;IDAMIVIF;RUE DU PARC - VAILLANT-COUTURIER;93053;1;;100100145;A;Ok;145;4632
4109792;612768;2432413;1;0;1;0;48.8898817639,2.51051834499;IDAMIVIF;GALLIENI-LE RAINCY-VILLEMOMBLE-MONTFERMEIL RER;93077;1;;100100114;A;Ok;114;3075
6041817;591707;2414862;1;0;1;0;48.7322094041,2.22382606642;IDAMIVIF;JULES FERRY - REPUBLIQUE;91312;1;;100100119;A;Ok;119;58781
6401880;612804;2424746;1;1;1;1;48.8209745068,2.51077828971;IDAMIVIF;CITES JARDINS;94017;1;;100100116;A;;116;2620
3682936;612316;2428063;1;0;1;0;48.8507957518,2.5042321707;IDAMIVIF;JULES FERRY;94058;0;;100100113;A;;113;2925
3446783;609275;2432168;1;1;1;1;48.8877395989,2.46290750363;IDAMIVIF;SQUARE STEPHENSON;93053;1;;100100145;A;Ok;145;4636
4798815;613262;2429546;1;0;1;0;48.8641053118,2.51716153916;IDAMIVIF;GEORGES POMPIDOU;93049;0;;100100114;A;Ok;114;52942
6041835;592642;2414455;1;0;1;0;48.7285626051,2.23653746772;IDAMIVIF;LA VIEILLE VIGNE;91312;0;;100100119;R;Ok;119;56201
6401887;612759;2423629;1;1;1;1;48.8109361311,2.51013236739;IDAMIVIF;MARCHE;94017;1;;100100116;A;;116;3158
3682952;614560;2428905;1;0;1;0;48.8583163927,2.53482098452;IDAMIVIF;PASTEUR;93050;0;;100100113;A;;113;2932
5794710;616332;2434120;1;1;1;1;48.9051422322,2.5591570455;IDAMIVIF;LES BOSQUETS;93047;1;;100100146;R;;146;8630
4109771;612850;2429691;1;0;1;0;48.8654168211,2.5115536395;IDAMIVIF;KENNEDY - RENOUILLERES;93049;1;;100100114;A;Ok;114;3086
6041816;592148;2414859;1;0;1;0;48.7321880083,2.22981821018;IDAMIVIF;LE GYMNASE;91312;1;;100100119;R;Ok;119;17515
6401888;612779;2423628;1;1;1;1;48.8109267477,2.51040449915;IDAMIVIF;MARCHE;94017;1;;100100116;R;;116;3160
3682962;616726;2429707;1;0;1;0;48.8654716674,2.56435453954;IDAMIVIF;POINTE DE GOURNAY;93050;0;;100100113;A;;113;2937
5794716;614310;2434531;1;1;1;1;48.9088840205,2.53160533978;IDAMIVIF;JEAN-BAPTISTE CLEMENT;93046;1;;100100146;R;;146;7816
4109772;612850;2429691;1;0;1;0;48.8654168211,2.5115536395;IDAMIVIF;KENNEDY - RENOUILLERES;93049;1;;100100114;R;Ok;114;3086
6041756;596523;2415693;1;0;1;0;48.7397231225,2.2892566341;IDAMIVIF;LES BACONNETS-RER;92002;1;;100100119;R;Ok;119;13920
6401885;612899;2424259;1;1;1;1;48.8165956123,2.51205656618;IDAMIVIF;REPUBLIQUE - STALINGRAD;94017;1;;100100116;R;;116;3162
3682972;618463;2430657;1;0;1;0;48.8739621382,2.58805787739;IDAMIVIF;CHILPERIC - ADOLPHE BESSON;77108;0;;100100113;A;;113;2941
7176301;607288;2436337;1;1;1;1;48.9252321173,2.43589943353;IDAMIVIF;CITE PIERRE SEMARD;93029;1;;100100146;A;;146;4656
4798808;612828;2428157;1;0;1;0;48.8516305922,2.51120769813;IDAMIVIF;LA MALTOURNEE;94058;1;;100100114;A;Ok;114;64145
6041823;590988;2415260;1;0;1;0;48.7357770177,2.2140481791;IDAMIVIF;LES CASTORS;91635;1;;100100119;A;Ok;119;17471
6401872;611697;2425202;1;1;1;1;48.825093891,2.49572373175;IDAMIVIF;GENERAL DE GAULLE - STALINGRAD;94017;1;;100100116;R;;116;3169
3682974;618616;2430874;1;0;1;0;48.875907966,2.59015195289;IDAMIVIF;RUE DUCHESNE;77108;0;;100100113;A;;113;16849
7176336;611003;2434268;1;1;1;1;48.9065853943,2.48651148319;IDAMIVIF;PASTEUR - HOPITAL JEAN VERDIER;93010;1;;100100146;A;;146;4233
4109825;612428;2429107;1;0;1;0;48.8601764707,2.50578793434;IDAMIVIF;MAIRIE DE NEUILLY-PLAISANCE;93049;1;;100100114;R;Ok;114;3089
6041787;594057;2414831;1;0;1;0;48.7319569579,2.25575714459;IDAMIVIF;LYCEE DE VILGENIS;91377;0;;100100119;A;Ok;119;6964
6401866;611594;2426657;1;1;1;1;48.8381727019,2.49436130405;IDAMIVIF;NOGENT-LE-PERREUX RER;94058;1;;100100116;R;;116;3012
3682977;619059;2431289;1;0;1;0;48.8796247029,2.59620650123;IDAMIVIF;CARREFOUR DES DEPORTES;77108;0;;100100113;A;;113;15480
7176357;614266;2434529;1;1;1;1;48.9088670227,2.53100538519;IDAMIVIF;JEAN-BAPTISTE CLEMENT;93046;1;;100100146;A;;146;7802
4109744;611393;2426658;1;1;1;1;48.838185269,2.49162466815;IDAMIVIF;MAIRIE DE NOGENT-SUR-MARNE;94052;1;;100100114;R;Ok;114;3011
6041781;594841;2414914;1;0;1;0;48.7327098169,2.26640868303;IDAMIVIF;LYCEE FUSTEL DE COULANGES;91377;0;;100100119;A;Ok;119;13934
6401862;612206;2427300;1;1;1;1;48.8439403952,2.5027122563;IDAMIVIF;LEDRU-ROLLIN - GENERAL DE GAULLE;94058;1;;100100116;R;;116;3173
3682980;619334;2430970;1;0;1;0;48.8767495765,2.59993914424;IDAMIVIF;DISPENSAIRE;77108;0;;100100113;A;;113;19064
7176363;615370;2434079;1;1;1;1;48.9047974507,2.54604079493;IDAMIVIF;GAGARINE;93014;0;;100100146;A;;146;12339
4109811;613041;2431593;1;0;1;0;48.8825067988,2.51421384925;IDAMIVIF;MARCEAU;93077;1;;100100114;R;Ok;114;3079
6041769;596239;2414569;1;0;1;0;48.7296186526,2.28540729852;IDAMIVIF;MOSCOU - ROME;91377;1;;100100119;R;Ok;119;3229
6401846;611712;2428018;1;1;1;1;48.8504025647,2.49600532936;IDAMIVIF;CROIX D'EAU;94058;1;;100100116;R;;116;14876
5250727;620284;2431147;1;0;1;0;48.8783110775,2.61289164707;IDAMIVIF;TERRE-CIEL;77108;0;;100100113;A;;113;15482
7176364;615804;2434187;1;1;1;1;48.9057575434,2.55196141703;IDAMIVIF;COLLEGE ROMAIN ROLLAND;93014;1;;100100146;A;;146;7806
4109784;612788;2431280;1;0;1;0;48.8796988647,2.51075683467;IDAMIVIF;MARCEL DOURET;93077;1;;100100114;A;;114;3030
6041803;593125;2414751;1;0;1;0;48.7312285319,2.24309495428;IDAMIVIF;PARC DE VILGENIS;91377;0;;100100119;R;Ok;119;17518
6401843;611865;2428136;1;1;1;1;48.8514602888,2.49809223986;IDAMIVIF;MARECHAL LYAUTEY;94058;1;;100100116;R;;116;3176
5688857;618648;2431127;1;0;1;0;48.8781808107,2.5905990674;IDAMIVIF;MAIRIE DE CHELLES;77108;0;;100100113;R;;113;2942
7176354;613711;2434221;1;1;1;1;48.9061110719,2.52342867812;IDAMIVIF;REPUBLIQUE - MARX DORMOY;93046;0;;100100146;R;;146;7818
4109741;611073;2426572;1;1;1;1;48.8374179084,2.48726555597;IDAMIVIF;MARCHE DE NOGENT-SUR-MARNE;94052;1;;100100114;A;Ok;114;3010
6041763;596567;2415023;1;0;1;0;48.7337012112,2.28986006093;IDAMIVIF;PLACE DE FRANCE;91377;1;;100100119;R;Ok;119;3232
6401895;612341;2428770;1;1;1;1;48.8571493884,2.50459313358;IDAMIVIF;DANIELLE CASANOVA;94058;1;;100100116;R;;116;3178
3682953;614526;2428911;1;0;1;0;48.8583710842,2.53435809217;IDAMIVIF;PASTEUR;93050;0;;100100113;R;;113;2952
7176371;611686;2434403;1;1;1;1;48.907786625,2.49582668062;IDAMIVIF;PAVILLONS DE GARDE;93057;1;;100100146;R;;146;25819
