"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"France","FRA","Adjusted savings: mineral depletion (% of GNI)","NY.ADJ.DMIN.GN.ZS","","","","","","","","","","","0.00211495607225886","0.00144141229437575","0.0013371438430694","0.0022867784619612","0.00414325438250905","0.00104811988745875","0.00140743640882614","0.0016877816828528","0.00125924955624631","0.00216758578273461","0.00538430576056956","0.000997150656531887","0.000835124322067117","0.00116520587173893","0.000925326029888757","0.000730908919277135","0.00044652337395135","0.000500680417489621","0.000917192652830911","0.00105324024448499","0.000474238297267774","0.000278988922394687","0.000411588301223396","0.000252193391588895","0.00174097248746207","0.00109373263434332","0.00104100563482995","0.000432440348997032","0.000195211365878359","0.000329029810221226","0.00027816470310691","0.00026073630183917","0.000474859061287204","0.000261467275121621","0.00011538108423708","0.00016857277106203","0.000332628672650094","0.000344684573072494","0.000510239703352717","0.000731618383950011","0.000896595187941762","8.79354518679391E-05","6.98957557019082E-05","3.75332237804705E-05","2.73310709787814E-05","9.9883183112922E-07","1.08979809891846E-06","1.77894107043923E-06","3.28506561676845E-06","0","",
"France","FRA","Services, value added per worker (constant 2010 US$)","NV.SRV.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83461.8309561767","84494.0419926273","84615.370744772","86521.5105568257","86746.62536315","87205.6224648373","89726.3945480698","91281.8497329566","92868.0087678585","93460.8785632759","92963.9972553839","92289.7247510631","89498.5253082062","91759.6811108852","91088.2538046927","93172.0062567158","92982.2368044207","92067.4334388631","90760.4612536028","92039.6537609714","94099.7287936004","94561.1518882392","94917.0225774309","95413.5436552613","95803.4321349329","96807.4812515346","97998.8029802548","98721.2578932031","100283.498704566","",
"France","FRA","Manufacturing, value added (constant 2010 US$)","NV.IND.MANF.KD","65273553407.8049","69123963303.8954","73933073233.5923","81217632462.3662","86323327989.8684","91603332648.7999","98277810106.8262","101696349677.845","107736029782.984","117639127918.934","128389055751.381","137342559926.54","138993293484.316","147674926382.108","159641115820.315","154009891776.26","163674940920.649","169890230213.669","172193972134.431","175766008452.176","175795927162.034","174113974080.928","174061941542.045","177172187815.499","177207309779.245","179447311839.875","178566661119.274","178920482383.681","186774797913.228","194976431901.522","202024243078.377","202153023612.113","203693186763.061","199352370945.015","205933188823.69","214662953081.651","217143605634.616","226417109923.908","238363787160.033","247336803537.273","260060066416.233","263002507751.788","262573239306","268342349578.095","274894550822.086","279482522461.528","286880252462.373","292646761107.524","283143012833.674","266612267660.223","272905605761.568","283935209499.874","283237972217.136","282912768849.115","287486431540.365","289405132673.39","291884484412.883","298419775081.736","298479612501.452","299197661538.043","264622021786.233",
"France","FRA","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","1140000000","1090000000","691000000","444000000","130000000","905000000","500000000","333000000","163000000","-448000000","683000000","1338000000","1214000000","1155000000","-2293000000","2299000000","-2534000000","-518000000","3650000000","1586000000","-6946000000","-7503000000","-14386000000","-1738000000","913000000","-2788000000","-986000000","-9399000000","-6095000000","-6835000000","-8266000000","-3427000000","7572000000","19188000000","17632000000","19489000000","22314000000","38950000000","37126000000","33514000000","19646000000","24187000000","31599000000","23255000000","17256000000","1508000000","-4312000000","-13866000000","-23078000000","-15324000000","-25763000000","-40095000000","-27071000000","-21904000000","-24624000000","-12453000000","-13518000000","-24456000000","-24572000000","-23755000000","-50470000000",
"France","FRA","Changes in inventories (current US$)","NE.GDI.STKB.CD","1868066406.22711","908789062.488864","1720587479.41971","1242277446.53083","1909254214.61476","1372484066.59502","2004916221.19254","1688700143.89378","1612967722.01971","3424889399.47136","3736860753.51364","2488457440.51142","3347204161.24837","5207719505.00884","6468903436.98854","-1935138442.71072","5447965036.87517","6083177320.13907","3322674418.60465","7801418439.71631","9256442098.7271","-2461074230.53712","3232857570.61583","-1066356829.33127","-345267582.376342","-68623156.6652066","4094137702.43394","3807704900.14187","7370333663.69343","11312975529.5085","13034574147.6931","5378444366.93408","-1693928128.87237","-15382209867.9639","-1481568998.10964","7029833092.39059","-3818438261.31555","-978871656.552034","11715588169.891","8278286810.14277","13264234383.6374","8967337807.60626","5413137587.05063","2784424379.23251","11108765830.6432","14388757617.2118","18247396813.4487","26097727894.8809","15579317416.1418","-19755487635.4543","-4205047648.66337","22806533931.1664","4522714813.03466","6896284510.87949","25387050133.2286","29576592852.1983","19624237434.4708","24343095310.4737","26883104800.3076","14415473262.7451","30349292810.895",
"France","FRA","Gross national expenditure (constant LCU)","NE.DAB.TOTL.KN","466864111100","491608979700","529273990000","565018089400","606249044700","629338515500","665032342000","699486661300","731872107200","787874603500","826082207000","867153262000","910815683000","971316196000","1002755606000","984543061000","1044093083000","1068305883000","1107106879000","1150079453000","1173458070000","1172662363000","1214151994000","1210664942000","1220155100000","1247510744000","1298582755000","1344574886000","1408000374000","1463710403000","1509301977000","1515546458000","1526992763000","1506099340000","1542188125000","1568944776000","1584019285000","1600669611000","1667648040000","1731671370000","1806775651000","1838749976000","1858630968000","1883400147000","1940671140000","1984327505000","2031015927000","2097448574000","2107876161000","2054326430000","2096541876000","2140453428000","2131441048000","2145956188000","2177478765000","2210885000000","2243086045000","2295419228000","2327501931000","2367482736000","2211392608000",
"France","FRA","Households and NPISHs Final consumption expenditure (constant LCU)","NE.CON.PRVT.KN","258319888700","272898249500","292669342800","313247726400","330307126300","343014177900","358935348400","376247465300","392154596000","417326010700","436441243000","460827430000","484128539000","511389883000","525500918000","535763033000","564972905000","579419893000","601921734000","622330637000","629742666000","642186972000","663120363000","668617960000","672960280000","685512893000","710596058000","733881121000","758255273000","782382726000","802724438000","807968316000","817054094000","816578745000","830257554000","844556121000","861111089000","865745237000","900251135000","931434607000","965581486000","989900482000","1010512963000","1025523550000","1045532317000","1070811037000","1093762152000","1122611000000","1128472630000","1131912390000","1153232879000","1160356088000","1155446158000","1161332859000","1170852869000","1188170000000","1209318000000","1227199733000","1238268135000","1256934093000","1166167576000",
"France","FRA","Military expenditure (current USD)","MS.MIL.XPND.CD","3260127992.20532","3469940419.47309","3774280041.36628","3887455989.50045","4130961167.72148","4304458188.69513","4548130770.44856","4918985395.87983","5148997849.38987","4964005293.9822","4941059320.49551","5291990761.21619","6326060061.39262","7976535301.9881","8361637313.22792","10945218801.8177","11175248198.0247","12634633832.545","15852894822.5915","19040482589.1051","22198183002.4185","20047753849.35","18918492343.8024","18188520274.9614","16977866454.841","17455151457.8314","23901440137.0803","29280470206.4717","30327270741.0937","29665454335.4031","35774430324.9841","35869120915.2144","37902269820.7805","35775273292.8873","37288606059.734","40124024138.3696","38977734095.7754","34697904099.1796","33633561283.2294","32672714284.8488","28403138948.7059","27951566384.416","30578398932.8217","38569115812.9361","44524579612.5999","44442050523.1392","45792148415.5244","50684467384.4229","55365965844.831","56441455398.191","52044060565.0524","54120871009.5016","50216507403.1664","52001462447.6638","53134750898.8024","45647471640.5013","47370589552.6306","49195662250.3198","51409812838.5917","50118929211.9346","",
"France","FRA","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023037341","0.093689771","0.333136796","1.012896846","2.767399287","5.924127676","10.80931341","15.49571388","20.66529336","25.45692061","28.66135233","31.74141269","33.93314168","35.98259834","37.72562555","39.03368925","40.45422009","41.68450907","42.80350858","43.92180444","44.77576734","45.69341975","",
"France","FRA","Public private partnerships investment in energy (current US$)","IE.PPN.ENGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Start-up procedures to register a business, female (number)","IC.REG.PROC.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","",
"France","FRA","Cost to import, border compliance (US$)","IC.IMP.CSBC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","",
"France","FRA","Firms using banks to finance investment (% of firms)","IC.FRM.BNKS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","",
"France","FRA","Expense (current LCU)","GC.XPN.TOTL.CN","","","","","","","","","","","","","46954297309.1224","52671135455.5253","65110975262.098","79182019553.1109","92048716607.9484","104717229940.377","122340336333.022","141350728782.527","164736408026.746","198244702015.528","233993996557.701","264560024513.802","290369643132.096","313297975324.602","332125428953.422","347608303593.071","367552293824.138","386793646534.758","410347019697.938","438748271609.267","469741156813.633","499636409093.889","517991270769.273","573805610000","590284380000","612548190000","616282470000","635901490000","652542440000","682565860000","720421060000","744165040000","767080850000","797153370000","826203560000","857987150000","890248820000","929889320000","984157070000","979490240000","1004128270000","1018778000000","1038109000000","1055071000000","1069744000000","1095968000000","1104938000000","1127693000000","",
"France","FRA","Other taxes (current LCU)","GC.TAX.OTHR.CN","","","","","","","","","","","","","838469594.805756","1051898218.93814","1189102334.4518","1570224877.54533","1600714680.9928","2119041339.60002","2866041524.06332","3109959951.64317","3064225246.47195","3933184644.72519","4771654239.53094","5274735996.4144","6951675186.02592","8034063208.41152","9085961427.34966","8878630763.90679","9236123709.32851","10654966712.7571","11484289366.5286","14297278632.5933","16357779549.5741","14848534278.9238","16312044844.4029","16726000000","17799000000","20159000000","20170000000","21378000000","22256000000","23217000000","24315000000","24594000000","27787000000","29654000000","29899000000","32485000000","32555000000","33282000000","49827000000","38944000000","38965000000","42293000000","43681000000","45051000000","45051000000","47442000000","44558000000","53548000000","",
"France","FRA","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","1.40284231164169","1.59672499181775","1.40531508436479","-1.22152589741518","0.609545540140467","0.0347822285888239","-1.07138273519976","-0.0880522185898029","0.509546928809806","-1.17179945992655","-1.86012104876962","-2.35055409107163","-2.28340394685398","-2.37620302468931","-2.35243500664645","-1.65068520211648","-1.39536702547521","-1.01671308159071","-1.39925736198118","-1.85166685924131","-3.53158646206016","-5.54472185126251","-5.50299622257531","-4.79539479246441","-3.83289173386485","-3.76685228774955","-2.57357074804571","-1.80728180391278","-1.3978229185336","-1.43869457807827","-3.25085383879498","-4.03595831396497","-3.42384679983028","-3.1600227645315","-2.23044545602605","-2.21756912679771","-2.76312751583533","-6.84979823612828","-6.78828981666315","-5.11798419039541","-4.80528570416372","-3.68224093361528","-3.6792858754329","-3.62053499949055","-3.77328256336138","-3.02976351642535","-2.40391885921344","-2.97162725274435","",
"France","FRA","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","FX.OWN.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4892196655273","","","97.7879180908203","","","96.9788284301758","","","",
"France","FRA","Broad money growth (annual %)","FM.LBL.BMNY.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Depositors with commercial banks (per 1,000 adults)","FB.CBK.DPTR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","ER.H2O.FWAG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.54175059","","","","","11.04152933","","","","","13.25733","","","","","12.52308476","","","","","10.38021594","","","","","11.77471821","","","",
"France","FRA","Mammal species, threatened","EN.MAM.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","",
"France","FRA","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","",
"France","FRA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73902426255117","1.68183839311544","-2.45020022885771","-2.9827148108203","-2.10428154862881","3.2169232974778","1.89940320752697","4.17646940261331","1.62502004740417","0.944124387075851","1.89639966649195","0.570566339889167","1.788743339286","1.07512555588278","0.440762787143001","-1.32037105798085","-2.47674575031088","-1.84991718186573","-4.89638078332151","-4.06577215091141","-9.37984599432474","-10.0126409534082","","","","","","","","",
"France","FRA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","1699.25087225499","1745.20154580836","1861.04206629976","1983.46581691429","2085.1611249389","2109.85328421028","2122.9162936307","2248.07817852083","2359.88286349562","2536.66501732008","2951.47664890088","3027.8210860448","3170.74811465601","3385.50929729327","3253.33125218607","3058.7369619066","3247.74621586822","3172.81404290384","3369.33888852869","3495.8973259882","3476.52283267808","3379.16618422877","3280.26163096426","3347.53254310335","3448.50185954603","3597.6448062926","3632.92463934807","3702.2413032893","3665.56885573952","3795.90023499919","3846.62525656935","4043.09915952048","3954.00326137696","4001.90220211367","3836.11183403228","3981.35217510008","4191.92418401089","4049.23318315811","4151.62747047151","4123.52695290461","4135.47764416171","4246.00480346048","4225.46803697924","4270.9498676839","4301.7368132038","4287.15707390243","4188.84325922155","4115.5272396794","4110.58597782222","3913.45794162876","4016.84807067409","3847.07219950468","3836.65629939189","3833.5342590538","3659.08779468449","3692.01783331053","","","","","",
"France","FRA","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","9.12482180684528","8.51234289720094","8.28418661220369","8.4803815304574","7.74349054597381","7.63489700145121","7.64350753070488","7.25065448385606","7.11655147798436","6.92173407041024","6.74558308700331","6.66414285622622","6.25171581941694","6.2216450785719","6.2944548213244","6.68775027793668","6.55989351831611","7.07816583511523","7.06405182515643","6.78257904345259","6.72384846176567","6.49457606211225","6.53719637444877","6.66206210069779","6.62290448252457","6.76973557453715","6.54957525937882","6.6408636655846","6.29087312163021","6.46166122309396","6.64023643393201","6.69557053399821","6.24658975546237","6.35808488802395","5.53505846061783","6.13801681999833","6.28132610574279","5.91366834672389","6.20522566069873","5.78508432824224","5.68234476367006","5.61870284584603","5.5809836894677","5.65427850914686","5.58017267148459","5.6425832881077","5.58539035389652","5.60750813286458","5.88623106107222","6.57253285041542","6.27590667836288","5.82556728824983","6.7322715836427","6.62596006686085","6.34238936577899","","","","","","",
"France","FRA","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Net official flows from UN agencies, UNWTO (current US$)","DT.NFL.UNWT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Net official flows from UN agencies, FAO (current US$)","DT.NFL.FAOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","External debt stocks, long-term (DOD, current US$)","DT.DOD.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Net bilateral aid flows from DAC donors, Germany (current US$)","DC.DAC.DEUL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","627961975.1","653017089.8","1260706177","1582122070","1921343018","1440365112","1278299805","1337885498","1278938721","1262145020","1393456177","2020921875","2472511475","3418352783","3223879883","4034759033","4619512695","5213012695","5031930664","3953913330","4434302326.07776","4334903528.13921","9741087205.45888","10021054778.4816","9446332526.92819","8869551606.78845","9194240138.20756","10599319442.2809","12231755970.6852","13342614137.6264","14205076472.6078","15535237652.181","17586416269.2866","20085696122.6064","19665370193.79","19898258274.1311","22942280254.4203","22666366758.9423","24412282153.0687","25358374728.2402","24066989837.0933","24042348847.3564","24884547855.8663","26878780498.4351","26837550754.4806","24481658775.6251",
"France","FRA","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.350271369809557","0.294106644014978","0.364447319114194","0.3806898287283","0.553513115353475","0.655561213350603","0.752555311506649","0.903477612484637","1.19882352883845","1.40299292984397","1.83848625027245","8.64909897989333","7.16598029418519","8.365757265881","10.2987702224829","9.58324898521097","8.82617897107298","9.70619968976998","9.75768764473899","8.42800900276842","7.13383408180696","7.70142933120458","6.99410642757013","6.38705138556704","6.77023870936319","6.67843815377454","6.93189000832097","6.73556755111066","6.68946101352786","6.68250188881887","","","",
"France","FRA","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","2506303955","2526193604","2768169189","3671261963","4372491699","5070108398","4668909668","4341056641","4114147949","3839024902","4172761719","5141358398","5759801270","6387636230","5568719727","6773122236.62455","6891364594.1767","7978348004.09654","7284907934.78524","4148438984.00125","4794655248.89311","4319043066.44148","3991027127.068","4236760893.19551","4816444915.83566","5120657542.46751","5384609627.45087","6134107943.23151","7721669639.81457","9094683582.68995","9470052385.13183","10285441104.4263","11945214337.7972","13269362770.0897","11766845174.6336","12026060391.5078","12857522696.0119","12561160242.531","13424774110.1757","13729849894.4832","12791549840.9182","13284455662.4701","13798960222.9362","15075443509.4598","15087829562.7868","15038498839.8973",
"France","FRA","Surface area (sq. km)","AG.SRF.TOTL.K2","","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549087","549087","549087","549387","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","","",
"France","FRA","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.047872293","","","","","","","","","","1.047872293","","","","","","","","","","1.047872293","","","","","","","","","","",
"France","FRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.016302017","0.070264447","0.175197646","0.31628792","0.499763098","0.658893631","0.764166749","0.997030157","1.533328688","2.253379526","4.24515193","9.991814074","19.1808446","36.51090368","49.22869227","62.30182837","64.52020043","69.21311352","73.386296","78.67784699","83.99106172","89.47598456","93.18877831","92.60523577","91.89795153","94.61229513","97.94818377","99.10863425","101.9183391","103.4564614","104.4897355","106.4394347","108.357357","110.6100121","",
"France","FRA","Source data assessment of statistical capacity (scale 0 - 100)","IQ.SCI.SRCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","CPIA building human resources rating (1=low to 6=high)","IQ.CPA.HRES.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49691.91","50482.24","51160.55","52176.13","54779.77","59245.82","61833.74","63610.5","66459.77","68273.77","68745.84","70612.25","72628.77","73631.77","73299.07","71925.79","71028.47","70100.94","66352.18","","",
"France","FRA","Other taxes payable by businesses (% of commercial profits)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","9.7","9.7","9.7","9.7","9.7","9.6","12.2","11.9","11.9","11.7","10.4","10.5","10.5","10.5","",
"France","FRA","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","447","447","447","447","447","447","447","447","447","447","447","447","447","447","447","447","447","",
"France","FRA","Firms with female top manager (% of firms)","IC.FRM.FEMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Average time to clear exports through customs (days)","IC.CUS.DURS.EX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Human capital index (HCI), female (scale 0-1)","HD.HCI.OVRL.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.777521073818207","","","","","","","","0.773170411586761","","0.780937075614929",
"France","FRA","Taxes on income, profits and capital gains (% of total taxes)","GC.TAX.YPKG.ZS","","","","","","","","","","","","","29.05581637976","29.176582579724","34.0663580246912","31.3274981765136","33.5411101216979","35.1947698174884","33.0299401197605","32.4456190282578","34.4761238411755","35.3758296033339","35.2269710645076","35.6393877305051","35.526170798898","34.1865465342479","35.0690147548786","35.4575952776386","34.7133719723569","35.0849357341447","35.3595615314269","37.0103546321257","35.5985401459854","36.2157845059174","35.8090724441435","35.3263184530713","36.0996533286327","37.6322918614157","43.6632069925892","44.7922581580505","46.3019235606545","47.5118621817514","45.5648300863173","44.9996395437178","45.4942395428705","46.0704008208942","47.5804750857954","47.8608417856511","49.2632769804848","46.1482237250759","45.4251984502955","47.6974328826181","49.1514439370792","49.521487773163","48.9446010973739","48.6603553823046","48.3374668638341","48.4620216903116","50.2987658946432","49.7288220551378","",
"France","FRA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","32.197179444276","31.3739474456109","33.0358266205339","33.0264409301144","34.7664644316824","34.4194996334354","34.3804533230217","35.772170891398","37.5276251344099","38.0894610162864","38.4875955181795","38.6986038941843","39.1434516064092","39.4457750203504","38.8235992147038","39.2124113121549","38.4744301953236","38.0985783717363","38.1826946903053","38.6280608298144","38.3554552587485","38.325854240563","38.5493994600929","42.5697688449141","43.585548118371","43.5758061908589","43.1644889843597","43.6609876238313","42.8072109483053","43.070276947081","42.3747141537281","41.8475641241063","41.8050502958007","42.1489264711295","42.5358642232155","42.0068405653769","41.9655888936849","41.4211365084677","42.896291715135","42.5986788569008","43.4444433273778","44.4426548598165","44.5691505815752","44.2874739814559","44.0962003536949","44.5885544492047","44.3061701953711","43.4614966022291","",
"France","FRA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21099996566772","2.13548994064331","2.08414006233215","2.0969500541687","2.08400011062622","2.12913990020752","2.16571998596191","2.11117005348206","2.08635997772217","2.0444700717926","2.04526996612549","2.02003002166748","2.05759000778198","2.20910000801086","2.17509007453918","2.19063997268677","2.22906994819641","2.24326992034912","2.25599002838135","","","","","","",
"France","FRA","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","630910000","1244460000","1461540000","1732540000","1995170000","1637380000","1494770000","1759890000","323870000","286000000","1428440000","4428039575.32277","6188645514.49937","4267674468.35475","4525870856.52196","8457031257.77321","5619869260.54405","5872089015.57029","9278084240.04415","17579258607.4209","27340321253.4785","22261750869.8067","16530648541.0705","19851011413.6984","20939510661.5802","26588573813.7083","31453846146.3188","33049483266.8927","25364490438.8314","24611054642.9416","36777716876.9828","31284003890.7723","27028313666.1763","22648736208.6591","26257268981.3037","26853225672.1885","26796028358.8331","30927488433.2499","44311701136.6276","39701489608.0092","37039189717.5087","31749101763.961","28365346067.4323","30186488584.2419","35314031954.9503","27752841215.4761","42651647646.8086","45709707996.8774","33617482930.1334","46633492570.7272","55800028354.6885","48611455550.5893","54230620611.7497","50848754565.1619","49547304333.4337","55192504338.2939","56124910270.1827","54780551109.2472","66103290546.7898","69725075295.4885","76114119267.7113",
"France","FRA","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","","","200","","","",
"France","FRA","Population in largest city","EN.URB.LCTY","7410735","7539888","7650751","7718298","7786535","7855185","7924537","7994501","8065180","8136287","8208121","8280588","8353797","8427449","8501853","8557844","8580055","8602261","8624556","8646908","8669349","8691787","8731086","8805496","8880643","8956222","9032550","9109528","9187270","9265459","9330327","9366009","9401876","9437781","9473873","9510103","9546522","9582980","9619628","9666887","9736538","9806497","9877056","9948123","10019801","10091795","10164407","10237542","10311304","10385393","10460118","10514232","10568701","10623301","10678259","10733502","10789031","10844847","10900952","10958187","11017230",
"France","FRA","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","82882.3","81631","81040.2","80800.2","81091","82850.4","85288.4","88464.6","89070.8","90031","88254.2","85724.6","82762.7","82999.7","83127.7","81819.2","80685.6","78600.8","75699.9","75519.1","77440","77370","76630","76790","76690","77010","76170","74570","74570","74280","75360","75140","73020","71530","70210","68960","67970","67900","67740","66360","65990","63990","63110","62730","61860","61040","59940","59130","58340","","",
"France","FRA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","77469.042","83728.611","94502.257","117707.033","134083.855","152341.848","160412.915","185729.883","202286.388","227328.331","259568.595","287232.443","316462.1","349479.768","329839.316","290052.366","327679.453","304614.023","328786.887","337525.348","313675.18","278383.972","261156.406","256205.956","242363.031","237683.939","239983.148","240965.904","233628.237","244812.587","227948.054","232909.505","220474.708","227302.662","208652.3","214083.127","228685.121","215498.589","226917.627","223356.97","214680.848","234497.316","229081.157","227533.683","230269.265","227973.723","224772.432","219095.916","216129.313","212667.665","201538.32","198696.395","194105.311","189268.538","185605.205","","","","","","",
