Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2020-05;0087723759;Villars-les-Dombes;0;0;0;0;0
2020-05;0087471508;Vitré;0;0;0;0;0
2020-06;0087271460;Aéroport Charles de Gaulle 1;1;0;0;0;1
2020-06;0087615005;Albi ville;8;7;0;0;15
2020-06;0087745497;Annemasse;9;3;0;0;12
2020-06;0087381848;Argenteuil;0;0;0;0;0
2020-06;0087286146;Armentières;38;16;0;0;54
2020-06;0087381137;Asnières-sur-Seine;0;7;0;0;7
2020-06;0087683573;Auxerre Saint-Gervais;1;2;0;0;3
2020-06;0087543207;Avenue du Président Kennedy Maison de Radio France;0;0;0;0;0
2020-06;0087444067;Bayeux;6;3;0;0;9
2020-06;0087781609;Bédarieux;1;0;0;0;1
2020-06;0087393116;Bellevue;0;0;0;0;0
2020-06;0087193250;Béning;0;0;0;0;0
2020-06;0087300863;Besançon Franche-Comté TGV;23;21;7;0;51
2020-06;0087781005;Béziers;61;31;16;0;108
2020-06;0087328328;Bibliothèque François Mitterrand;0;1;0;0;1
2020-06;0087574004;Blois-Chambord;13;1;6;0;20
2020-06;0087113407;Bondy;0;0;0;0;0
2020-06;0087545731;Bonneval;0;0;0;0;0
2020-06;0087543181;Boulainvilliers;0;0;0;0;0
2020-06;0087545178;Bouray;0;0;0;0;0
2020-06;0087682138;Boussy-Saint-Antoine;0;0;2;0;2
2020-06;0087756833;Breil-sur-Roya;0;0;0;0;0
2020-06;0087763607;Briançon;5;1;0;0;6
2020-06;0087613356;Caussade;1;0;1;0;2
2020-06;0087481390;Challans;0;0;0;0;0
2020-06;0087172007;Charleville-Mézières;27;5;5;0;37
2020-06;0087396606;Château-du-Loir;2;0;0;0;2
2020-06;0087116582;Château-Thierry;0;0;0;0;0
2020-06;0087381228;Chaumont-en-Vexin;0;0;0;0;0
2020-06;0087444877;Cherbourg;8;9;1;0;18
2020-06;0087734004;Clermont-Ferrand;89;22;14;4;129
2020-06;0087491449;Cognac;5;0;0;0;5
2020-06;0087641415;Commentry;1;0;0;0;1
2020-06;0087276691;Compiègne;3;2;5;0;10
2020-06;0087382200;Courbevoie;1;0;0;0;1
2020-06;0087394221;Courville-sur-Eure;0;0;0;0;0
2020-06;0087608802;Créteil Pompadour;1;7;1;0;9
2020-06;0087741074;Culoz;5;0;1;1;7
2020-06;0087276345;Deuil - Montmagny;0;0;0;0;0
2020-06;0087276436;Domont;0;0;0;0;0
2020-06;0087393488;Dreux;2;1;0;0;3
2020-06;0087276394;Écouen - Ézanville;2;0;0;0;2
2020-06;0087545475;Égly;0;0;0;0;0
2020-06;0087116046;Émerainville - Pontault-Combault;0;0;0;0;0
2020-06;0087545228;Épinay-sur-Orge;0;0;0;0;0
2020-06;0087381418;Éragny - Neuville;0;0;0;0;0
2020-06;0087681601;Essonnes Robinson;0;0;0;0;0
2020-06;0087681387;Évry - Courcouronnes;0;17;2;0;19
2020-06;0087726729;Firminy;0;0;0;0;0
2020-06;0087682211;Fontainebleau - Avon;0;1;0;0;1
2020-06;0087763003;Gap;2;4;1;0;7
2020-06;0087382259;Garches - Marnes-la-Coquette;0;6;0;0;6
2020-06;0087381566;Gargenville;3;0;0;0;3
2020-06;0087576876;Gièvres;4;0;0;0;4
2020-06;0087381244;Gisors;0;0;0;0;0
2020-06;0087747402;Grenoble Universités - Gières;0;0;1;0;1
2020-06;0087116012;Gretz-Armainvilliers;0;0;0;0;0
2020-06;0087295063;Hirson;0;0;0;0;0
2020-06;0087393561;Igny;0;0;0;0;0
2020-06;0087393074;Issy;0;0;0;0;0
2020-06;0087175091;Joinville;0;4;0;0;4
2020-06;0087271304;La Courneuve - Aubervilliers;2;9;0;0;11
2020-06;0087116673;La Ferté-Milon;0;0;0;0;0
2020-06;0087381871;La Frette - Montigny;0;0;0;0;0
2020-06;0087394254;La Loupe;0;0;0;0;0
2020-06;0087486019;La Roche-sur-Yon;22;3;5;1;31
2020-06;0087582775;Langon;4;0;1;0;5
2020-06;0087721431;L'Arbresle;0;0;0;0;0
2020-06;0087615476;Lavaur;0;5;0;0;5
2020-06;0087271478;Le Blanc-Mesnil;0;0;0;0;0
2020-06;0087681395;Le Bras de Fer;2;0;0;0;2
2020-06;0087396002;Le Mans;193;63;57;0;313
2020-06;0087345025;Lens;8;13;1;0;22
2020-06;0087755447;Les Arcs - Draguignan;12;11;10;0;33
2020-06;0087386680;Les Mureaux;0;0;0;0;0
2020-06;0087584052;Libourne;8;2;8;0;18
2020-06;0087286005;Lille Flandres;214;144;97;1;456
2020-06;0087116137;Longueville;0;0;0;0;0
2020-06;0087476002;Lorient;25;14;17;0;56
2020-06;0087671339;Lourdes;15;6;6;0;27
2020-06;0087723197;Lyon Part Dieu;613;263;328;12;1216
2020-06;0087762906;Lyon Saint-Exupéry TGV;24;25;20;0;69
2020-06;0087725689;Mâcon;18;16;9;0;43
2020-06;0087394130;Maintenon;1;0;0;0;1
2020-06;0087586545;Marmande;5;5;3;0;13
2020-06;0087783282;Marvejols;1;0;0;0;1
2020-06;0087381483;Maurecourt;0;0;0;0;0
2020-06;0087574194;Mer;0;0;0;0;0
2020-06;0087276675;Mériel;0;0;0;0;0
2020-06;0087313668;Méru;0;0;0;0;0
2020-06;0087393108;Meudon;0;0;0;0;0
2020-06;0087684001;Montargis;1;4;2;0;7
2020-06;0087184523;Montbéliard;0;6;0;0;6
2020-06;0087694620;Montceau-les-Mines;0;2;0;0;2
2020-06;0087682104;Montgeron - Crosne;1;0;2;0;3
2020-06;0087611152;Montréjeau - Gourdan-Polignan;2;0;0;0;2
2020-06;0087574855;Montrichard;1;0;0;0;1
2020-06;0087682278;Moret - Veneux-les-Sablons;0;0;0;0;0
2020-06;0087141002;Nancy;100;47;20;0;167
2020-06;0087116558;Nanteuil - Saâcy;0;0;0;0;0
2020-06;0087141291;Neufchâteau;3;0;0;0;3
2020-06;0087113217;Noisy-le-Sec;0;4;0;0;4
2020-06;0087672725;Oloron-Sainte-Marie;1;1;0;0;2
2020-06;0087611343;Pamiers;1;1;1;0;3
2020-06;0087547026;Paris Austerlitz souterrain;0;0;0;0;0
2020-06;0087113001;Paris Est;113;113;85;2;313
2020-06;0087686030;Paris Gare de Lyon souterrain;6;29;10;0;45
2020-06;0087391102;Paris Montparnasse 3 Vaugirard;0;0;3;0;3
2020-06;0087384008;Paris Saint-Lazare;206;97;73;13;389
2020-06;0087393652;Petit Vaux;0;0;0;0;0
2020-06;0087381111;Pont Cardinet;0;0;0;0;0
2020-06;0087682526;Ponthierry - Pringy;0;0;0;0;0
2020-06;0087575076;Port-de-Piles;0;0;0;0;0
2020-06;0087476457;Quiberon;0;0;0;0;0
2020-06;0087393314;Rambouillet;1;0;0;0;1
2020-06;0087171009;Reims;54;22;10;1;87
2020-06;0087681338;Ris-Orangis;0;0;0;0;0
2020-06;0087726331;Rive-de-Gier;1;0;0;0;1
2020-06;0087761650;Romans - Bourg-de-Péage;4;0;1;0;5
2020-06;0087654798;Rosa Parks;0;3;0;2;5
2020-06;0087415885;Rosny-sur-Seine;0;0;0;0;0
2020-06;0087576322;Saint-Amand-Montrond - Orval;0;0;0;0;0
2020-06;0087545509;Saint-Chéron;0;0;0;0;0
2020-06;0087743633;Saint-Claude;0;0;0;0;0
2020-06;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2020-06;0087576272;Saint-Florent-sur-Cher;0;0;0;0;0
2020-06;0087486571;Saint-Gilles-Croix-de-Vie;9;7;3;0;19
2020-06;0087276600;Saint-Leu-la-Forêt;0;0;0;0;0
2020-06;0087478107;Saint-Malo;60;21;35;2;118
2020-06;0087337980;Saint-Ouen-l'Aumône Liesse;0;0;0;0;0
2020-06;0087342337;Saint-Pol-sur-Ternoise;0;1;0;0;1
2020-06;0087296004;Saint-Quentin;4;4;1;1;10
2020-06;0087757526;Saint-Raphaël Valescure;36;13;66;0;115
2020-06;0087592824;Saint-Yrieix;1;0;0;0;1
2020-06;0087487603;Saumur;15;2;1;1;19
2020-06;0087682187;Savigny-le-Temple - Nandy;1;0;0;0;1
2020-06;0087382374;Suresnes Mont Valérien;1;9;0;0;10
2020-06;0087296442;Tergnier;3;0;2;0;5
2020-06;0087745646;Thonon-les-Bains;5;1;1;0;7
2020-06;0087286542;Tourcoing;13;9;7;0;29
2020-06;0087571000;Tours;106;36;25;1;168
2020-06;0087444372;Trouville - Deauville;29;7;20;1;57
2020-06;0087381178;Us;0;0;0;0;0
2020-06;0087594093;Ussel;2;0;0;0;2
2020-06;0087113712;Val de Fontenay;1;0;0;0;1
2020-06;0087611863;Valence d'Agen;1;0;0;0;1
2020-06;0087391532;Vanves - Malakoff;0;0;0;0;0
2020-06;0087393538;Vauboyen;0;0;0;0;0
2020-06;0087276626;Vaucelles;0;0;0;0;0
2020-06;0087571216;Vendôme - Villiers-sur-Loir;8;3;1;0;12
2020-06;0087175778;Verdun;2;0;0;0;2
2020-06;0087185009;Vesoul;1;0;1;0;2
2020-06;0087276568;Viarmes;0;0;0;0;0
2020-06;0087732008;Vichy;61;7;6;0;74
2020-06;0087576009;Vierzon;32;11;10;2;55
2020-06;0087576884;Villefranche-sur-Cher;1;0;1;0;2
2020-06;0087721332;Villefranche-sur-Saône;5;7;1;3;16
2020-06;0087174276;Vitry-le-François;1;0;0;0;1
2020-07;0087317362;Abbeville;11;14;5;0;30
2020-07;0087545269;Ablon;0;0;0;0;0
2020-07;0087381657;Achères;0;6;0;0;6
2020-07;0087586008;Agen;98;39;54;1;192
2020-07;0087319012;Aix-en-Provence TGV;245;103;223;7;578
2020-07;0087313072;Albert;0;0;2;0;2
2020-07;0087481192;Ancenis;13;8;3;0;24
2020-07;0087746008;Annecy;54;30;39;3;126
2020-07;0087545251;Athis-Mons;0;0;0;0;0
2020-07;0087751750;Aubagne;17;32;3;0;52
2020-07;0087295600;Aulnoye-Aymeries;10;11;4;0;25
2020-07;0087545657;Auneau;0;0;0;0;0
2020-07;0087381046;Avenue Henri Martin;0;0;0;0;0
2020-07;0087576439;Avord;0;0;0;0;0
2020-07;0087394411;Bailleau-le-pin;0;0;0;0;0
2020-07;0087187871;Basel sbb;3;12;0;0;15
2020-07;0087574160;Beaugency;3;0;0;0;3
2020-07;0087713545;Beaune;8;7;5;1;21
2020-07;0087382002;Bécon les Bruyères;0;1;0;1;2
2020-07;0087300863;Besançon Franche-Comté TGV;42;17;24;0;83
2020-07;0087781005;Béziers;107;53;67;1;228
2020-07;0087213611;Bischwiller;0;0;0;0;0
2020-07;0087574004;Blois-Chambord;32;9;8;0;49
2020-07;0087682203;Bois-le-Roi;0;0;0;0;0
2020-07;0087415893;Bonnières;0;0;0;0;0
2020-07;0087545178;Bouray;0;0;0;0;0
2020-07;0087743005;Bourg-en-Bresse;49;22;18;2;91
2020-07;0087723429;Bourgoin-Jallieu;14;1;6;0;21
2020-07;0087741793;Bourg-Saint-Maurice;13;2;7;0;22
2020-07;0087474007;Brest;83;35;47;2;167
2020-07;0087763607;Briançon;12;0;11;0;23
2020-07;0087394452;Brou;0;0;0;0;0
2020-07;0087317263;Calais;18;37;6;0;61
2020-07;0087611897;Castelsarrasin;0;0;0;0;0
2020-07;0087615468;Castres;9;8;3;0;20
2020-07;0087545152;Chamarande;0;0;0;0;0
2020-07;0087746784;Chamonix-Mont-Blanc;0;0;0;0;0
2020-07;0087393058;Champ de Mars Tour Eiffel;0;0;0;0;0
2020-07;0087715326;Champagnole;0;0;0;0;0
2020-07;0087396606;Château-du-Loir;4;0;1;0;5
2020-07;0087574665;Château-Renault;0;0;0;0;0
2020-07;0087571687;Chinon;4;24;1;0;29
2020-07;0087545285;Choisy-le-Roi;0;1;0;0;1
2020-07;0087484303;Cholet;34;10;8;0;52
2020-07;0087313304;Clermont de l'Oise;1;5;0;0;6
2020-07;0087611467;Colomiers;1;0;0;0;1
2020-07;0087682146;Combs-la-Ville - Quincy;2;45;2;0;49
2020-07;0087382200;Courbevoie;0;0;0;0;0
2020-07;0087608802;Créteil Pompadour;1;16;1;0;18
2020-07;0087478073;Dol;12;2;6;1;21
2020-07;0087713412;Dole;37;33;5;0;75
2020-07;0087276436;Domont;1;0;0;0;1
2020-07;0087696427;Dompierre Sept Fons;0;0;0;0;0
2020-07;0087116046;Émerainville - Pontault-Combault;0;0;0;0;0
2020-07;0087276022;Enghien-les-Bains;4;1;0;0;5
2020-07;0087171553;Épernay;10;2;1;0;13
2020-07;0087271122;Épinay - Villetaneuse;1;0;0;0;1
2020-07;0087545228;Épinay-sur-Orge;0;0;0;0;0
2020-07;0087386763;Épône - Mézières;0;0;0;0;0
2020-07;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2020-07;0087694141;Etang;1;0;0;0;1
2020-07;0087681387;Évry - Courcouronnes;3;32;0;0;35
2020-07;0087582478;Facture Biganos;12;3;7;0;22
2020-07;0087393405;Fontenay-le-Fleury;0;0;0;0;0
2020-07;0087715136;Frasne;6;0;6;0;12
2020-07;0087324095;Futuroscope;2;5;1;0;8
2020-07;0087732404;Gannat;1;0;0;0;1
2020-07;0087382259;Garches - Marnes-la-Coquette;0;24;0;0;24
2020-07;0087747402;Grenoble Universités - Gières;0;0;0;0;0
2020-07;0087116012;Gretz-Armainvilliers;0;0;0;0;0
2020-07;0087597609;Guéret;4;1;1;0;6
2020-07;0087213058;Haguenau;2;0;0;0;2
2020-07;0087381889;Herblay;0;0;0;0;0
2020-07;0087295063;Hirson;0;0;5;0;5
2020-07;0087393462;Houdan;0;0;0;0;0
2020-07;0087386409;Houilles - Carrières-sur-Seine;0;7;0;0;7
2020-07;0087393561;Igny;0;0;0;0;0
2020-07;0087734202;Issoire;0;0;0;0;0
2020-07;0087393066;Javel;0;0;0;0;0
2020-07;0087271304;La Courneuve - Aubervilliers;1;17;0;0;18
2020-07;0087381871;La Frette - Montigny;0;0;0;0;0
2020-07;0087386003;La Garenne-Colombes;0;5;0;0;5
2020-07;0087545459;La Norville - Saint-Germain-lès-Arpajon;3;0;0;0;3
2020-07;0087746305;La Roche-sur-Foron;0;1;0;0;1
2020-07;0087474239;Landerneau;40;4;14;0;58
2020-07;0087671123;Lannemezan;9;3;4;2;18
2020-07;0087473223;Lannion;17;5;22;1;45
2020-07;0087478404;Laval;58;23;23;1;105
2020-07;0087615476;Lavaur;0;6;0;0;6
2020-07;0087271478;Le Blanc-Mesnil;1;2;0;0;3
2020-07;0087413013;Le Havre;30;32;31;4;97
2020-07;0087722678;Le Péage-de-Roussillon;9;0;0;0;9
2020-07;0087718544;Le Valdahon;1;1;0;0;2
2020-07;0087543017;Les Aubrais;48;15;10;0;73
2020-07;0087444265;Lisieux;25;16;15;5;61
2020-07;0087276527;L'Isle-Adam - Parmain;0;0;0;0;0
2020-07;0087313122;Longpré-les-Corps-Saints;0;0;0;0;0
2020-07;0087486258;Luçon;5;3;4;0;12
2020-07;0087116103;Meaux;0;8;2;0;10
2020-07;0087276675;Mériel;0;0;0;0;0
2020-07;0087192039;Metz;135;67;46;1;249
2020-07;0087214577;Molsheim;2;0;0;0;2
2020-07;0087756403;Monaco monte carlo;3;7;3;0;13
2020-07;0087641001;Montluçon;23;1;7;0;31
2020-07;0087741728;Moûtiers - Salins - Brides-les-Bains;15;8;21;1;45
2020-07;0087481002;Nantes;793;355;285;1;1434
2020-07;0087781104;Narbonne;186;73;69;8;336
2020-07;0087684126;Nemours Saint-Pierre;2;4;0;0;6
2020-07;0087645507;Neussargues;9;1;2;0;12
2020-07;0087592725;Nexon;0;0;0;0;0
2020-07;0087756056;Nice;171;89;145;6;411
2020-07;0087113746;Nogent - Le Perreux;0;1;0;0;1
2020-07;0087546200;Orly Ville;0;0;0;0;0
2020-07;0087672253;Orthez;12;3;6;0;21
2020-07;0087116020;Ozoir-la-Ferrière;0;0;0;0;0
2020-07;0087271486;Parc des Expositions;0;0;0;0;0
2020-07;0087672006;Pau;75;22;29;4;130
2020-07;0087271163;Pierrefitte - Stains;0;2;0;0;2
2020-07;0087393421;Plaisir-Grignon;0;0;0;0;0
2020-07;0087473181;Plouaret Trégor;11;3;4;1;19
2020-07;0087381111;Pont Cardinet;0;0;0;0;0
2020-07;0087715003;Pontarlier;0;0;0;0;0
2020-07;0087393165;Porchefontaine;0;0;0;0;0
2020-07;0087575076;Port-de-Piles;0;0;0;0;0
2020-07;0087111278;Porte de Clichy;0;0;0;0;0
2020-07;0087382382;Puteaux;1;0;0;0;1
2020-07;0087672279;Puyoô;1;0;0;0;1
2020-07;0087726802;Roanne;32;24;11;0;67
2020-07;0087485144;Rochefort;23;5;4;0;32
2020-07;0087654798;Rosa Parks;0;3;0;1;4
2020-07;0087474635;Roscoff;0;0;0;0;0
2020-07;0087415885;Rosny-sur-Seine;0;0;0;0;0
2020-07;0087396408;Sablé-sur-Sarthe;31;5;9;0;45
2020-07;0087743633;Saint-Claude;0;0;0;0;0
2020-07;0087543116;Saint-Cyr-en-Val la Source;0;0;0;0;0
2020-07;0087271015;Saint-Denis;1;0;0;0;1
2020-07;0087545210;Sainte-Geneviève-des-Bois;0;0;0;0;0
2020-07;0087547315;Saint-Michel Notre-Dame RER C;0;0;0;0;0
2020-07;0087481705;Saint-Nazaire;56;38;19;1;114
2020-07;0087337980;Saint-Ouen-l'Aumône Liesse;0;0;0;0;0
2020-07;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2020-07;0087193615;Sarreguemines;2;2;0;0;4
2020-07;0087386417;Sartrouville;1;5;0;0;6
2020-07;0087773200;Sète;74;71;55;3;203
2020-07;0087713677;Seurre;0;0;4;0;4
2020-07;0087396234;Sillé-le-Guillaume;2;0;0;0;2
2020-07;0087751206;Sisteron;0;0;0;0;0
2020-07;0087212027;Strasbourg;297;195;149;3;644
2020-07;0087296442;Tergnier;8;7;1;2;18
2020-07;0087745646;Thonon-les-Bains;8;4;5;0;17
2020-07;0087116491;Trilport;0;0;0;0;0
2020-07;0087118000;Troyes;12;9;0;0;21
2020-07;0087594499;Tulle;0;0;5;0;5
2020-07;0087381178;Us;0;0;0;0;0
2020-07;0087382861;Versailles Rive Droite;1;12;4;0;17
2020-07;0087732008;Vichy;112;11;33;2;158
2020-07;0087645440;Vic-sur-Cère;3;2;0;0;5
2020-07;0087681304;Vigneux-sur-Seine;0;0;0;0;0
2020-07;0087721332;Villefranche-sur-Saône;9;13;2;0;24
2020-07;0087681809;Villeneuve Triage;0;0;0;0;0
2020-07;0087413385;Yvetot;10;5;4;9;28
2020-08;0087781278;Agde;90;35;40;0;165
2020-08;0087751404;Aix-en-Provence;0;3;0;0;3
2020-08;0087583005;Angoulême;218;61;104;0;383
2020-08;0087757674;Antibes;143;51;138;2;334
2020-08;0087381137;Asnières-sur-Seine;1;4;0;0;5
2020-08;0087545251;Athis-Mons;0;0;0;0;0
2020-08;0087476200;Auray;107;67;88;10;272
2020-08;0087381038;Avenue Foch;0;0;0;0;0
2020-08;0087394411;Bailleau-le-pin;0;0;0;0;0
2020-08;0087781609;Bédarieux;8;8;8;0;24
2020-08;0087592485;Bellac;1;2;0;0;3
2020-08;0087413344;Bréauté - Beuzeville;12;10;7;0;29
2020-08;0087756833;Breil-sur-Roya;0;0;0;0;0
2020-08;0087487249;Bressuire;0;0;0;0;0
2020-08;0087474007;Brest;83;48;67;2;200
2020-08;0087734269;Brioude;6;0;0;0;6
2020-08;0087345520;Cambrai;3;14;3;0;20
2020-08;0087615625;Carmaux;10;2;3;0;15
2020-08;0087615039;Castelnaudary;0;4;7;0;11
2020-08;0087615468;Castres;11;4;1;0;16
2020-08;0087481390;Challans;3;3;3;1;10
2020-08;0087276725;Chambly;0;0;0;0;0
2020-08;0087393058;Champ de Mars Tour Eiffel;0;0;0;0;0
2020-08;0087715326;Champagnole;1;0;0;0;1
2020-08;0087381194;Chars;0;0;0;0;0
2020-08;0087396606;Château-du-Loir;8;1;0;0;9
2020-08;0087381228;Chaumont-en-Vexin;0;0;0;0;0
2020-08;0087313304;Clermont de l'Oise;1;2;0;0;3
2020-08;0087381129;Clichy - Levallois;0;2;0;0;2
2020-08;0087491449;Cognac;4;2;1;0;7
2020-08;0087611467;Colomiers;0;2;0;0;2
2020-08;0087276691;Compiègne;15;6;9;0;30
2020-08;0087394288;Condé-sur-Huisne;0;0;0;0;0
2020-08;0087381459;Conflans Fin d'Oise;1;6;0;0;7
2020-08;0087381897;Conflans-Sainte-Honorine;1;4;1;0;6
2020-08;0087382200;Courbevoie;0;0;0;0;0
2020-08;0087276006;Creil;6;8;7;0;21
2020-08;0087673202;Dax;151;60;127;2;340
2020-08;0087696484;Decize;4;0;1;0;5
2020-08;0087713040;Dijon;348;122;90;7;567
2020-08;0087478164;Dinan;7;2;0;0;9
2020-08;0087713412;Dole;35;15;16;2;68
2020-08;0087281006;Dunkerque;47;130;7;2;186
2020-08;0087276394;Écouen - Ézanville;1;0;0;0;1
2020-08;0087763466;Embrun;6;7;1;0;14
2020-08;0087171553;Épernay;8;5;0;1;14
2020-08;0087386763;Épône - Mézières;0;0;0;0;0
2020-08;0087214148;Erstein;0;1;0;0;1
2020-08;0087681601;Essonnes Robinson;0;0;0;0;0
2020-08;0087681387;Évry - Courcouronnes;4;18;0;0;22
2020-08;0087592121;Eymoutiers Vassivière;1;0;0;0;1
2020-08;0087393405;Fontenay-le-Fleury;0;0;0;0;0
2020-08;0087193003;Forbach;9;9;1;0;19
2020-08;0087763003;Gap;15;12;11;3;41
2020-08;0087381566;Gargenville;0;0;0;0;0
2020-08;0087613059;Gramat;0;0;0;0;0
2020-08;0087747402;Grenoble Universités - Gières;0;0;0;0;0
2020-08;0087681379;Grigny Centre;0;3;0;0;3
2020-08;0087473207;Guingamp;74;32;23;3;132
2020-08;0087597062;Issoudun;9;3;7;1;20
2020-08;0087571885;Joué-lès-Tours;0;0;0;0;0
2020-08;0087381558;Juziers;0;0;0;0;0
2020-08;0087696195;La Charité-Sur-Loire;0;0;0;0;0
2020-08;0087545459;La Norville - Saint-Germain-lès-Arpajon;0;0;0;0;0
2020-08;0087164798;La Plaine Stade de France - Saint-Denis - Aubervilliers;3;23;0;0;26
2020-08;0087486019;La Roche-sur-Yon;71;19;31;3;124
2020-08;0087394171;La Villette Saint-Prest;0;0;0;0;0
2020-08;0087473108;Lamballe;66;15;30;1;112
2020-08;0087671123;Lannemezan;12;3;1;0;16
2020-08;0087721431;L'Arbresle;2;0;9;0;11
2020-08;0087478404;Laval;55;15;11;0;81
2020-08;0087271478;Le Blanc-Mesnil;1;0;0;0;1
2020-08;0087396002;Le Mans;365;108;122;8;603
2020-08;0087381095;Le Stade;0;0;0;0;0
2020-08;0087681247;Le Vert de Maisons;0;0;0;0;0
2020-08;0087755447;Les Arcs - Draguignan;47;23;49;2;121
2020-08;0087386664;Les Clairières de Verneuil;0;3;0;0;3
2020-08;0087272146;Les Grésillons;0;0;0;0;0
2020-08;0087486449;Les Sables-d'Olonne;52;21;37;2;112
2020-08;0087546226;Les Saules;0;0;0;0;0
2020-08;0087382473;L'Étang-la-Ville;0;0;0;0;0
2020-08;0087584052;Libourne;38;8;20;0;66
2020-08;0087286005;Lille Flandres;384;343;178;9;914
2020-08;0087592006;Limoges Bénédictins;200;66;39;6;311
2020-08;0087194001;Longwy;1;2;2;0;5
2020-08;0087276576;Luzarches;0;0;0;0;0
2020-08;0087282624;Lyon Jean Macé;0;0;0;0;0
2020-08;0087723197;Lyon Part Dieu;2107;758;897;17;3779
2020-08;0087721159;Lyon Saint-Paul;0;0;0;0;0
2020-08;0087394130;Maintenon;0;0;0;0;0
2020-08;0087381590;Mantes Station;0;0;0;0;0
2020-08;0087381509;Mantes-la-Jolie;45;17;13;0;75
2020-08;0087382465;Marly-le-Roi;2;1;0;0;3
2020-08;0087586545;Marmande;37;1;4;0;42
2020-08;0087545186;Marolles-en-Hurepoix;0;0;0;0;0
2020-08;0087783282;Marvejols;5;0;0;0;5
2020-08;0087393579;Massy - Palaiseau RER C;7;0;2;0;9
2020-08;0087383281;Massy - Verrières RER C;0;0;0;0;0
2020-08;0087393082;Meudon Val Fleury;0;0;0;0;0
2020-08;0087381830;Meulan - Hardricourt;0;0;0;0;0
2020-08;0087742007;Modane;27;0;3;0;30
2020-08;0087763508;Mont-Dauphin - Guillestre;1;0;0;0;1
2020-08;0087671016;Mont-de-Marsan;7;4;5;3;19
2020-08;0087741181;Montmélian;2;0;0;0;2
2020-08;0087611152;Montréjeau - Gourdan-Polignan;25;4;5;0;34
2020-08;0087574855;Montrichard;2;0;0;0;2
2020-08;0087741728;Moûtiers - Salins - Brides-les-Bains;34;3;38;0;75
2020-08;0087182063;Mulhouse;156;64;54;1;275
2020-08;0087141002;Nancy;299;168;79;3;549
2020-08;0087615732;Naucelle;0;0;0;0;0
2020-08;0087684274;Nogent-sur-Vernisson;0;0;0;0;0
2020-08;0087681346;Orangis Bois de l'Épine;0;0;0;0;0
2020-08;0087543009;Orléans;108;24;40;1;173
2020-08;0087546200;Orly Ville;0;0;0;0;0
2020-08;0087116020;Ozoir-la-Ferrière;0;0;0;0;0
2020-08;0087611343;Pamiers;8;0;1;0;9
2020-08;0087271486;Parc des Expositions;0;4;0;0;4
2020-08;0087686030;Paris Gare de Lyon souterrain;15;60;1;1;77
2020-08;0087393504;Petit Jouy Les Loges;0;0;0;0;0
2020-08;0087386573;Poissy;12;11;0;1;24
2020-08;0087575001;Poitiers;247;96;84;7;434
2020-08;0087546192;Pont de Rungis Aéroport d'Orly;0;0;0;0;0
2020-08;0087393322;Pont du Garigliano - Hôpital Européen Georges Pompidou;0;7;0;0;7
2020-08;0087141820;Pont-à-Mousson;1;11;1;0;13
2020-08;0087682526;Ponthierry - Pringy;0;0;0;0;0
2020-08;0087116160;Provins;0;0;0;0;0
2020-08;0087681338;Ris-Orangis;0;0;0;0;0
2020-08;0087726802;Roanne;53;17;17;0;87
2020-08;0087654798;Rosa Parks;0;3;0;0;3
2020-08;0087113704;Rosny-sous-Bois;0;0;0;0;0
2020-08;0087411017;Rouen Rive Droite;134;118;91;7;350
2020-08;0087473009;Saint-Brieuc;98;41;36;2;177
2020-08;0087746479;Saint-Gervais-les-Bains Le Fayet;21;2;15;1;39
2020-08;0087486571;Saint-Gilles-Croix-de-Vie;21;3;5;0;29
2020-08;0087276170;Saint-Gratien;0;0;0;0;0
2020-08;0087592709;Saint-Junien;0;0;0;0;0
2020-08;0087545350;Saint-Martin d'Étampes;0;0;0;0;0
2020-08;0087547315;Saint-Michel Notre-Dame RER C;0;0;0;0;0
2020-08;0087481705;Saint-Nazaire;53;53;26;0;132
2020-08;0087296004;Saint-Quentin;7;22;10;2;41
2020-08;0087757526;Saint-Raphaël Valescure;127;68;166;2;363
2020-08;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2020-08;0087276386;Sarcelles - Saint-Brice;0;2;0;0;2
2020-08;0087193615;Sarreguemines;5;5;1;0;11
2020-08;0087487603;Saumur;48;18;6;2;74
2020-08;0087172254;Sedan;4;4;3;0;11
2020-08;0087576868;Selles-sur-Cher;3;0;0;0;3
2020-08;0087393124;Sèvres Rive Gauche;0;0;0;0;0
2020-08;0087212027;Strasbourg;452;286;181;10;929
2020-08;0087761163;Tain-l'Hermitage - Tournon;4;0;0;0;4
2020-08;0087276634;Taverny;0;0;0;0;0
2020-08;0087296442;Tergnier;9;6;0;0;15
2020-08;0087313882;TGV Haute Picardie;68;39;38;0;145
2020-08;0087755009;Toulon;304;164;301;12;781
2020-08;0087116210;Tournan;0;0;0;0;0
2020-08;0087611863;Valence d'Agen;3;0;0;0;3
2020-08;0087343004;Valenciennes;39;36;15;2;92
2020-08;0087175778;Verdun;1;2;0;0;3
2020-08;0087276568;Viarmes;0;0;0;0;0
2020-08;0087576009;Vierzon;110;24;27;5;166
